centroide,cantidad_ciclistas,año,turno,X,Y,RECORRIDO,CRUCE,ÃREA,geometry
20,13,2018,mañana,-58.4159358121056,-34.6278745443861,R089,BOEDO@CONSTITUCION,Macrocentro,POINT (-58.4159358121056 -34.6278745443861)
20,18,2018,tarde,-58.4159358121056,-34.6278745443861,R089,BOEDO@CONSTITUCION,Macrocentro,POINT (-58.4159358121056 -34.6278745443861)
10,5,2013,mañana,-58.4180571374055,-34.6291253106737,R089,"CASTRO, BARROS@TARIJA",Macrocentro,POINT (-58.4180571374055 -34.6291253106737)
10,6,2013,tarde,-58.4180571374055,-34.6291253106737,R089,"CASTRO, BARROS@TARIJA",Macrocentro,POINT (-58.4180571374055 -34.6291253106737)
10,4,2014,mañana,-58.4180571374055,-34.6291253106737,R089,"CASTRO, BARROS@TARIJA",Macrocentro,POINT (-58.4180571374055 -34.6291253106737)
10,8,2014,tarde,-58.4180571374055,-34.6291253106737,R089,"CASTRO, BARROS@TARIJA",Macrocentro,POINT (-58.4180571374055 -34.6291253106737)
10,4,2015,mañana,-58.4180571374055,-34.6291253106737,R089,"CASTRO, BARROS@TARIJA",Macrocentro,POINT (-58.4180571374055 -34.6291253106737)
10,7,2015,tarde,-58.4180571374055,-34.6291253106737,R089,"CASTRO, BARROS@TARIJA",Macrocentro,POINT (-58.4180571374055 -34.6291253106737)
10,4,2016,mañana,-58.4180571374055,-34.6291253106737,R089,"CASTRO, BARROS@TARIJA",Macrocentro,POINT (-58.4180571374055 -34.6291253106737)
10,5,2016,tarde,-58.4180571374055,-34.6291253106737,R089,"CASTRO, BARROS@TARIJA",Macrocentro,POINT (-58.4180571374055 -34.6291253106737)
10,6,2017,mañana,-58.4180571374055,-34.6291253106737,R089,"CASTRO, BARROS@TARIJA",Macrocentro,POINT (-58.4180571374055 -34.6291253106737)
10,8,2017,tarde,-58.4180571374055,-34.6291253106737,R089,"CASTRO, BARROS@TARIJA",Macrocentro,POINT (-58.4180571374055 -34.6291253106737)
10,7,2018,mañana,-58.4180571374055,-34.6291253106737,R089,"CASTRO, BARROS@TARIJA",Macrocentro,POINT (-58.4180571374055 -34.6291253106737)
10,4,2018,tarde,-58.4180571374055,-34.6291253106737,R089,"CASTRO, BARROS@TARIJA",Macrocentro,POINT (-58.4180571374055 -34.6291253106737)
12,9,2013,mañana,-58.4184960533206,-34.6272438579422,R089,"COCHABAMBA@CASTRO, BARROS",Macrocentro,POINT (-58.4184960533206 -34.6272438579422)
12,17,2013,tarde,-58.4184960533206,-34.6272438579422,R089,"COCHABAMBA@CASTRO, BARROS",Macrocentro,POINT (-58.4184960533206 -34.6272438579422)
12,0,2014,mañana,-58.4184960533206,-34.6272438579422,R089,"COCHABAMBA@CASTRO, BARROS",Macrocentro,POINT (-58.4184960533206 -34.6272438579422)
12,18,2014,tarde,-58.4184960533206,-34.6272438579422,R089,"COCHABAMBA@CASTRO, BARROS",Macrocentro,POINT (-58.4184960533206 -34.6272438579422)
12,7,2015,mañana,-58.4184960533206,-34.6272438579422,R089,"COCHABAMBA@CASTRO, BARROS",Macrocentro,POINT (-58.4184960533206 -34.6272438579422)
12,9,2015,tarde,-58.4184960533206,-34.6272438579422,R089,"COCHABAMBA@CASTRO, BARROS",Macrocentro,POINT (-58.4184960533206 -34.6272438579422)
12,6,2016,mañana,-58.4184960533206,-34.6272438579422,R089,"COCHABAMBA@CASTRO, BARROS",Macrocentro,POINT (-58.4184960533206 -34.6272438579422)
12,7,2016,tarde,-58.4184960533206,-34.6272438579422,R089,"COCHABAMBA@CASTRO, BARROS",Macrocentro,POINT (-58.4184960533206 -34.6272438579422)
12,8,2017,mañana,-58.4184960533206,-34.6272438579422,R089,"COCHABAMBA@CASTRO, BARROS",Macrocentro,POINT (-58.4184960533206 -34.6272438579422)
12,12,2017,tarde,-58.4184960533206,-34.6272438579422,R089,"COCHABAMBA@CASTRO, BARROS",Macrocentro,POINT (-58.4184960533206 -34.6272438579422)
13,22,2013,mañana,-58.4176816650622,-34.6256639290008,R089,COLOMBRES@SAN JUAN,Macrocentro,POINT (-58.4176816650622 -34.6256639290008)
13,32,2013,tarde,-58.4176816650622,-34.6256639290008,R089,COLOMBRES@SAN JUAN,Macrocentro,POINT (-58.4176816650622 -34.6256639290008)
13,24,2014,mañana,-58.4176816650622,-34.6256639290008,R089,COLOMBRES@SAN JUAN,Macrocentro,POINT (-58.4176816650622 -34.6256639290008)
13,35,2014,tarde,-58.4176816650622,-34.6256639290008,R089,COLOMBRES@SAN JUAN,Macrocentro,POINT (-58.4176816650622 -34.6256639290008)
13,26,2015,mañana,-58.4176816650622,-34.6256639290008,R089,COLOMBRES@SAN JUAN,Macrocentro,POINT (-58.4176816650622 -34.6256639290008)
13,43,2015,tarde,-58.4176816650622,-34.6256639290008,R089,COLOMBRES@SAN JUAN,Macrocentro,POINT (-58.4176816650622 -34.6256639290008)
13,23,2016,mañana,-58.4176816650622,-34.6256639290008,R089,COLOMBRES@SAN JUAN,Macrocentro,POINT (-58.4176816650622 -34.6256639290008)
13,19,2016,tarde,-58.4176816650622,-34.6256639290008,R089,COLOMBRES@SAN JUAN,Macrocentro,POINT (-58.4176816650622 -34.6256639290008)
13,13,2017,mañana,-58.4176816650622,-34.6256639290008,R089,COLOMBRES@SAN JUAN,Macrocentro,POINT (-58.4176816650622 -34.6256639290008)
13,44,2017,tarde,-58.4176816650622,-34.6256639290008,R089,COLOMBRES@SAN JUAN,Macrocentro,POINT (-58.4176816650622 -34.6256639290008)
11,19,2013,mañana,-58.4191078674932,-34.6245972278542,R089,"CALVO, CARLOS@CASTRO, BARROS",Macrocentro,POINT (-58.4191078674932 -34.6245972278542)
11,23,2013,tarde,-58.4191078674932,-34.6245972278542,R089,"CALVO, CARLOS@CASTRO, BARROS",Macrocentro,POINT (-58.4191078674932 -34.6245972278542)
11,15,2014,mañana,-58.4191078674932,-34.6245972278542,R089,"CALVO, CARLOS@CASTRO, BARROS",Macrocentro,POINT (-58.4191078674932 -34.6245972278542)
11,27,2014,tarde,-58.4191078674932,-34.6245972278542,R089,"CALVO, CARLOS@CASTRO, BARROS",Macrocentro,POINT (-58.4191078674932 -34.6245972278542)
11,21,2015,mañana,-58.4191078674932,-34.6245972278542,R089,"CALVO, CARLOS@CASTRO, BARROS",Macrocentro,POINT (-58.4191078674932 -34.6245972278542)
11,27,2015,tarde,-58.4191078674932,-34.6245972278542,R089,"CALVO, CARLOS@CASTRO, BARROS",Macrocentro,POINT (-58.4191078674932 -34.6245972278542)
11,14,2016,mañana,-58.4191078674932,-34.6245972278542,R089,"CALVO, CARLOS@CASTRO, BARROS",Macrocentro,POINT (-58.4191078674932 -34.6245972278542)
11,37,2016,tarde,-58.4191078674932,-34.6245972278542,R089,"CALVO, CARLOS@CASTRO, BARROS",Macrocentro,POINT (-58.4191078674932 -34.6245972278542)
11,16,2017,mañana,-58.4191078674932,-34.6245972278542,R089,"CALVO, CARLOS@CASTRO, BARROS",Macrocentro,POINT (-58.4191078674932 -34.6245972278542)
11,19,2017,tarde,-58.4191078674932,-34.6245972278542,R089,"CALVO, CARLOS@CASTRO, BARROS",Macrocentro,POINT (-58.4191078674932 -34.6245972278542)
11,13,2018,mañana,-58.4191078674932,-34.6245972278542,R089,"CALVO, CARLOS@CASTRO, BARROS",Macrocentro,POINT (-58.4191078674932 -34.6245972278542)
11,27,2018,tarde,-58.4191078674932,-34.6245972278542,R089,"CALVO, CARLOS@CASTRO, BARROS",Macrocentro,POINT (-58.4191078674932 -34.6245972278542)
28,14,2013,mañana,-58.4161643595108,-34.6245813512214,R090,HUMBERTO 1Ã‚Âª@BOEDO,Macrocentro,POINT (-58.4161643595108 -34.6245813512214)
28,16,2013,tarde,-58.4161643595108,-34.6245813512214,R090,HUMBERTO 1Ã‚Âª@BOEDO,Macrocentro,POINT (-58.4161643595108 -34.6245813512214)
28,8,2014,mañana,-58.4161643595108,-34.6245813512214,R090,HUMBERTO 1Ã‚Âª@BOEDO,Macrocentro,POINT (-58.4161643595108 -34.6245813512214)
28,13,2014,tarde,-58.4161643595108,-34.6245813512214,R090,HUMBERTO 1Ã‚Âª@BOEDO,Macrocentro,POINT (-58.4161643595108 -34.6245813512214)
28,11,2015,mañana,-58.4161643595108,-34.6245813512214,R090,HUMBERTO 1Ã‚Âª@BOEDO,Macrocentro,POINT (-58.4161643595108 -34.6245813512214)
28,10,2015,tarde,-58.4161643595108,-34.6245813512214,R090,HUMBERTO 1Ã‚Âª@BOEDO,Macrocentro,POINT (-58.4161643595108 -34.6245813512214)
28,12,2016,mañana,-58.4161643595108,-34.6245813512214,R090,HUMBERTO 1Ã‚Âª@BOEDO,Macrocentro,POINT (-58.4161643595108 -34.6245813512214)
28,13,2016,tarde,-58.4161643595108,-34.6245813512214,R090,HUMBERTO 1Ã‚Âª@BOEDO,Macrocentro,POINT (-58.4161643595108 -34.6245813512214)
28,9,2017,mañana,-58.4161643595108,-34.6245813512214,R090,HUMBERTO 1Ã‚Âª@BOEDO,Macrocentro,POINT (-58.4161643595108 -34.6245813512214)
28,16,2017,tarde,-58.4161643595108,-34.6245813512214,R090,HUMBERTO 1Ã‚Âª@BOEDO,Macrocentro,POINT (-58.4161643595108 -34.6245813512214)
30,8,2013,mañana,-58.414809756603,-34.6235919899692,R090,"CALVO, CARLOS@MAZA",Macrocentro,POINT (-58.414809756603 -34.6235919899692)
30,27,2013,tarde,-58.414809756603,-34.6235919899692,R090,"CALVO, CARLOS@MAZA",Macrocentro,POINT (-58.414809756603 -34.6235919899692)
30,12,2014,mañana,-58.414809756603,-34.6235919899692,R090,"CALVO, CARLOS@MAZA",Macrocentro,POINT (-58.414809756603 -34.6235919899692)
30,13,2014,tarde,-58.414809756603,-34.6235919899692,R090,"CALVO, CARLOS@MAZA",Macrocentro,POINT (-58.414809756603 -34.6235919899692)
30,17,2015,mañana,-58.414809756603,-34.6235919899692,R090,"CALVO, CARLOS@MAZA",Macrocentro,POINT (-58.414809756603 -34.6235919899692)
30,24,2015,tarde,-58.414809756603,-34.6235919899692,R090,"CALVO, CARLOS@MAZA",Macrocentro,POINT (-58.414809756603 -34.6235919899692)
30,7,2016,mañana,-58.414809756603,-34.6235919899692,R090,"CALVO, CARLOS@MAZA",Macrocentro,POINT (-58.414809756603 -34.6235919899692)
30,16,2016,tarde,-58.414809756603,-34.6235919899692,R090,"CALVO, CARLOS@MAZA",Macrocentro,POINT (-58.414809756603 -34.6235919899692)
30,12,2017,mañana,-58.414809756603,-34.6235919899692,R090,"CALVO, CARLOS@MAZA",Macrocentro,POINT (-58.414809756603 -34.6235919899692)
30,21,2017,tarde,-58.414809756603,-34.6235919899692,R090,"CALVO, CARLOS@MAZA",Macrocentro,POINT (-58.414809756603 -34.6235919899692)
33,90,2013,mañana,-58.4136827801949,-34.6220858566953,R090,ESTADOS UNIDOS@LINIERS VIRREY,Macrocentro,POINT (-58.4136827801949 -34.6220858566953)
33,176,2013,tarde,-58.4136827801949,-34.6220858566953,R090,ESTADOS UNIDOS@LINIERS VIRREY,Macrocentro,POINT (-58.4136827801949 -34.6220858566953)
33,94,2014,mañana,-58.4136827801949,-34.6220858566953,R090,ESTADOS UNIDOS@LINIERS VIRREY,Macrocentro,POINT (-58.4136827801949 -34.6220858566953)
33,144,2014,tarde,-58.4136827801949,-34.6220858566953,R090,ESTADOS UNIDOS@LINIERS VIRREY,Macrocentro,POINT (-58.4136827801949 -34.6220858566953)
33,99,2015,mañana,-58.4136827801949,-34.6220858566953,R090,ESTADOS UNIDOS@LINIERS VIRREY,Macrocentro,POINT (-58.4136827801949 -34.6220858566953)
33,214,2015,tarde,-58.4136827801949,-34.6220858566953,R090,ESTADOS UNIDOS@LINIERS VIRREY,Macrocentro,POINT (-58.4136827801949 -34.6220858566953)
33,75,2016,mañana,-58.4136827801949,-34.6220858566953,R090,ESTADOS UNIDOS@LINIERS VIRREY,Macrocentro,POINT (-58.4136827801949 -34.6220858566953)
33,122,2016,tarde,-58.4136827801949,-34.6220858566953,R090,ESTADOS UNIDOS@LINIERS VIRREY,Macrocentro,POINT (-58.4136827801949 -34.6220858566953)
33,42,2017,mañana,-58.4136827801949,-34.6220858566953,R090,ESTADOS UNIDOS@LINIERS VIRREY,Macrocentro,POINT (-58.4136827801949 -34.6220858566953)
33,202,2017,tarde,-58.4136827801949,-34.6220858566953,R090,ESTADOS UNIDOS@LINIERS VIRREY,Macrocentro,POINT (-58.4136827801949 -34.6220858566953)
37,24,2013,mañana,-58.4125438805753,-34.6206423153354,R090,INDEPENDENCIA@SANCHEZ DE LORIA,Macrocentro,POINT (-58.4125438805753 -34.6206423153354)
37,107,2013,tarde,-58.4125438805753,-34.6206423153354,R090,INDEPENDENCIA@SANCHEZ DE LORIA,Macrocentro,POINT (-58.4125438805753 -34.6206423153354)
37,20,2014,mañana,-58.4125438805753,-34.6206423153354,R090,INDEPENDENCIA@SANCHEZ DE LORIA,Macrocentro,POINT (-58.4125438805753 -34.6206423153354)
37,87,2014,tarde,-58.4125438805753,-34.6206423153354,R090,INDEPENDENCIA@SANCHEZ DE LORIA,Macrocentro,POINT (-58.4125438805753 -34.6206423153354)
37,32,2015,mañana,-58.4125438805753,-34.6206423153354,R090,INDEPENDENCIA@SANCHEZ DE LORIA,Macrocentro,POINT (-58.4125438805753 -34.6206423153354)
37,104,2015,tarde,-58.4125438805753,-34.6206423153354,R090,INDEPENDENCIA@SANCHEZ DE LORIA,Macrocentro,POINT (-58.4125438805753 -34.6206423153354)
37,23,2016,mañana,-58.4125438805753,-34.6206423153354,R090,INDEPENDENCIA@SANCHEZ DE LORIA,Macrocentro,POINT (-58.4125438805753 -34.6206423153354)
37,100,2016,tarde,-58.4125438805753,-34.6206423153354,R090,INDEPENDENCIA@SANCHEZ DE LORIA,Macrocentro,POINT (-58.4125438805753 -34.6206423153354)
37,15,2017,mañana,-58.4125438805753,-34.6206423153354,R090,INDEPENDENCIA@SANCHEZ DE LORIA,Macrocentro,POINT (-58.4125438805753 -34.6206423153354)
37,101,2017,tarde,-58.4125438805753,-34.6206423153354,R090,INDEPENDENCIA@SANCHEZ DE LORIA,Macrocentro,POINT (-58.4125438805753 -34.6206423153354)
60,23,2013,mañana,-58.4109895670231,-34.6190496385037,R090,MEXICO@24 DE NOVIEMBRE,Macrocentro,POINT (-58.4109895670231 -34.6190496385037)
60,18,2013,tarde,-58.4109895670231,-34.6190496385037,R090,MEXICO@24 DE NOVIEMBRE,Macrocentro,POINT (-58.4109895670231 -34.6190496385037)
60,17,2014,mañana,-58.4109895670231,-34.6190496385037,R090,MEXICO@24 DE NOVIEMBRE,Macrocentro,POINT (-58.4109895670231 -34.6190496385037)
60,18,2014,tarde,-58.4109895670231,-34.6190496385037,R090,MEXICO@24 DE NOVIEMBRE,Macrocentro,POINT (-58.4109895670231 -34.6190496385037)
60,42,2015,mañana,-58.4109895670231,-34.6190496385037,R090,MEXICO@24 DE NOVIEMBRE,Macrocentro,POINT (-58.4109895670231 -34.6190496385037)
60,59,2015,tarde,-58.4109895670231,-34.6190496385037,R090,MEXICO@24 DE NOVIEMBRE,Macrocentro,POINT (-58.4109895670231 -34.6190496385037)
60,47,2016,mañana,-58.4109895670231,-34.6190496385037,R090,MEXICO@24 DE NOVIEMBRE,Macrocentro,POINT (-58.4109895670231 -34.6190496385037)
60,55,2016,tarde,-58.4109895670231,-34.6190496385037,R090,MEXICO@24 DE NOVIEMBRE,Macrocentro,POINT (-58.4109895670231 -34.6190496385037)
60,21,2017,mañana,-58.4109895670231,-34.6190496385037,R090,MEXICO@24 DE NOVIEMBRE,Macrocentro,POINT (-58.4109895670231 -34.6190496385037)
60,53,2017,tarde,-58.4109895670231,-34.6190496385037,R090,MEXICO@24 DE NOVIEMBRE,Macrocentro,POINT (-58.4109895670231 -34.6190496385037)
15,117,2013,mañana,-58.4179433282025,-34.6225923710523,R091,COLOMBRES@ESTADOS UNIDOS,Macrocentro,POINT (-58.4179433282025 -34.6225923710523)
15,52,2013,tarde,-58.4179433282025,-34.6225923710523,R091,COLOMBRES@ESTADOS UNIDOS,Macrocentro,POINT (-58.4179433282025 -34.6225923710523)
15,121,2014,mañana,-58.4179433282025,-34.6225923710523,R091,COLOMBRES@ESTADOS UNIDOS,Macrocentro,POINT (-58.4179433282025 -34.6225923710523)
15,42,2014,tarde,-58.4179433282025,-34.6225923710523,R091,COLOMBRES@ESTADOS UNIDOS,Macrocentro,POINT (-58.4179433282025 -34.6225923710523)
15,101,2015,mañana,-58.4179433282025,-34.6225923710523,R091,COLOMBRES@ESTADOS UNIDOS,Macrocentro,POINT (-58.4179433282025 -34.6225923710523)
15,46,2015,tarde,-58.4179433282025,-34.6225923710523,R091,COLOMBRES@ESTADOS UNIDOS,Macrocentro,POINT (-58.4179433282025 -34.6225923710523)
15,0,2016,mañana,-58.4179433282025,-34.6225923710523,R091,COLOMBRES@ESTADOS UNIDOS,Macrocentro,POINT (-58.4179433282025 -34.6225923710523)
15,44,2016,tarde,-58.4179433282025,-34.6225923710523,R091,COLOMBRES@ESTADOS UNIDOS,Macrocentro,POINT (-58.4179433282025 -34.6225923710523)
15,102,2017,mañana,-58.4179433282025,-34.6225923710523,R091,COLOMBRES@ESTADOS UNIDOS,Macrocentro,POINT (-58.4179433282025 -34.6225923710523)
15,40,2017,tarde,-58.4179433282025,-34.6225923710523,R091,COLOMBRES@ESTADOS UNIDOS,Macrocentro,POINT (-58.4179433282025 -34.6225923710523)
15,173,2018,mañana,-58.4179433282025,-34.6225923710523,R091,COLOMBRES@ESTADOS UNIDOS,Macrocentro,POINT (-58.4179433282025 -34.6225923710523)
15,64,2018,tarde,-58.4179433282025,-34.6225923710523,R091,COLOMBRES@ESTADOS UNIDOS,Macrocentro,POINT (-58.4179433282025 -34.6225923710523)
14,40,2013,mañana,-58.4194257868238,-34.6211934909251,R091,"CASTRO, BARROS@INDEPENDENCIA",Macrocentro,POINT (-58.4194257868238 -34.6211934909251)
14,53,2013,tarde,-58.4194257868238,-34.6211934909251,R091,"CASTRO, BARROS@INDEPENDENCIA",Macrocentro,POINT (-58.4194257868238 -34.6211934909251)
14,13,2014,mañana,-58.4194257868238,-34.6211934909251,R091,"CASTRO, BARROS@INDEPENDENCIA",Macrocentro,POINT (-58.4194257868238 -34.6211934909251)
14,37,2014,tarde,-58.4194257868238,-34.6211934909251,R091,"CASTRO, BARROS@INDEPENDENCIA",Macrocentro,POINT (-58.4194257868238 -34.6211934909251)
14,12,2015,mañana,-58.4194257868238,-34.6211934909251,R091,"CASTRO, BARROS@INDEPENDENCIA",Macrocentro,POINT (-58.4194257868238 -34.6211934909251)
14,22,2015,tarde,-58.4194257868238,-34.6211934909251,R091,"CASTRO, BARROS@INDEPENDENCIA",Macrocentro,POINT (-58.4194257868238 -34.6211934909251)
14,20,2016,mañana,-58.4194257868238,-34.6211934909251,R091,"CASTRO, BARROS@INDEPENDENCIA",Macrocentro,POINT (-58.4194257868238 -34.6211934909251)
14,45,2016,tarde,-58.4194257868238,-34.6211934909251,R091,"CASTRO, BARROS@INDEPENDENCIA",Macrocentro,POINT (-58.4194257868238 -34.6211934909251)
14,29,2017,mañana,-58.4194257868238,-34.6211934909251,R091,"CASTRO, BARROS@INDEPENDENCIA",Macrocentro,POINT (-58.4194257868238 -34.6211934909251)
14,68,2017,tarde,-58.4194257868238,-34.6211934909251,R091,"CASTRO, BARROS@INDEPENDENCIA",Macrocentro,POINT (-58.4194257868238 -34.6211934909251)
32,29,2013,mañana,-58.4165096856802,-34.6209772030762,R091,INDEPENDENCIA@BOEDO,Macrocentro,POINT (-58.4165096856802 -34.6209772030762)
32,78,2013,tarde,-58.4165096856802,-34.6209772030762,R091,INDEPENDENCIA@BOEDO,Macrocentro,POINT (-58.4165096856802 -34.6209772030762)
32,23,2014,mañana,-58.4165096856802,-34.6209772030762,R091,INDEPENDENCIA@BOEDO,Macrocentro,POINT (-58.4165096856802 -34.6209772030762)
32,63,2014,tarde,-58.4165096856802,-34.6209772030762,R091,INDEPENDENCIA@BOEDO,Macrocentro,POINT (-58.4165096856802 -34.6209772030762)
32,24,2015,mañana,-58.4165096856802,-34.6209772030762,R091,INDEPENDENCIA@BOEDO,Macrocentro,POINT (-58.4165096856802 -34.6209772030762)
32,39,2015,tarde,-58.4165096856802,-34.6209772030762,R091,INDEPENDENCIA@BOEDO,Macrocentro,POINT (-58.4165096856802 -34.6209772030762)
32,35,2016,mañana,-58.4165096856802,-34.6209772030762,R091,INDEPENDENCIA@BOEDO,Macrocentro,POINT (-58.4165096856802 -34.6209772030762)
32,88,2016,tarde,-58.4165096856802,-34.6209772030762,R091,INDEPENDENCIA@BOEDO,Macrocentro,POINT (-58.4165096856802 -34.6209772030762)
32,15,2017,mañana,-58.4165096856802,-34.6209772030762,R091,INDEPENDENCIA@BOEDO,Macrocentro,POINT (-58.4165096856802 -34.6209772030762)
32,57,2017,tarde,-58.4165096856802,-34.6209772030762,R091,INDEPENDENCIA@BOEDO,Macrocentro,POINT (-58.4165096856802 -34.6209772030762)
32,42,2018,mañana,-58.4165096856802,-34.6209772030762,R091,INDEPENDENCIA@BOEDO,Macrocentro,POINT (-58.4165096856802 -34.6209772030762)
32,76,2018,tarde,-58.4165096856802,-34.6209772030762,R091,INDEPENDENCIA@BOEDO,Macrocentro,POINT (-58.4165096856802 -34.6209772030762)
55,18,2013,mañana,-58.4153417595427,-34.6183849037288,R091,AGRELO@MAZA,Macrocentro,POINT (-58.4153417595427 -34.6183849037288)
55,27,2013,tarde,-58.4153417595427,-34.6183849037288,R091,AGRELO@MAZA,Macrocentro,POINT (-58.4153417595427 -34.6183849037288)
55,9,2014,mañana,-58.4153417595427,-34.6183849037288,R091,AGRELO@MAZA,Macrocentro,POINT (-58.4153417595427 -34.6183849037288)
55,17,2014,tarde,-58.4153417595427,-34.6183849037288,R091,AGRELO@MAZA,Macrocentro,POINT (-58.4153417595427 -34.6183849037288)
55,12,2015,mañana,-58.4153417595427,-34.6183849037288,R091,AGRELO@MAZA,Macrocentro,POINT (-58.4153417595427 -34.6183849037288)
55,15,2015,tarde,-58.4153417595427,-34.6183849037288,R091,AGRELO@MAZA,Macrocentro,POINT (-58.4153417595427 -34.6183849037288)
55,6,2016,mañana,-58.4153417595427,-34.6183849037288,R091,AGRELO@MAZA,Macrocentro,POINT (-58.4153417595427 -34.6183849037288)
55,25,2016,tarde,-58.4153417595427,-34.6183849037288,R091,AGRELO@MAZA,Macrocentro,POINT (-58.4153417595427 -34.6183849037288)
55,18,2017,mañana,-58.4153417595427,-34.6183849037288,R091,AGRELO@MAZA,Macrocentro,POINT (-58.4153417595427 -34.6183849037288)
55,13,2017,tarde,-58.4153417595427,-34.6183849037288,R091,AGRELO@MAZA,Macrocentro,POINT (-58.4153417595427 -34.6183849037288)
55,11,2018,mañana,-58.4153417595427,-34.6183849037288,R091,AGRELO@MAZA,Macrocentro,POINT (-58.4153417595427 -34.6183849037288)
55,29,2018,tarde,-58.4153417595427,-34.6183849037288,R091,AGRELO@MAZA,Macrocentro,POINT (-58.4153417595427 -34.6183849037288)
41,20,2013,mañana,-58.4182745592977,-34.6174633693464,R091,COLOMBRES@VENEZUELA,Macrocentro,POINT (-58.4182745592977 -34.6174633693464)
41,19,2013,tarde,-58.4182745592977,-34.6174633693464,R091,COLOMBRES@VENEZUELA,Macrocentro,POINT (-58.4182745592977 -34.6174633693464)
41,14,2014,mañana,-58.4182745592977,-34.6174633693464,R091,COLOMBRES@VENEZUELA,Macrocentro,POINT (-58.4182745592977 -34.6174633693464)
41,21,2014,tarde,-58.4182745592977,-34.6174633693464,R091,COLOMBRES@VENEZUELA,Macrocentro,POINT (-58.4182745592977 -34.6174633693464)
41,17,2015,mañana,-58.4182745592977,-34.6174633693464,R091,COLOMBRES@VENEZUELA,Macrocentro,POINT (-58.4182745592977 -34.6174633693464)
41,7,2015,tarde,-58.4182745592977,-34.6174633693464,R091,COLOMBRES@VENEZUELA,Macrocentro,POINT (-58.4182745592977 -34.6174633693464)
41,20,2016,mañana,-58.4182745592977,-34.6174633693464,R091,COLOMBRES@VENEZUELA,Macrocentro,POINT (-58.4182745592977 -34.6174633693464)
41,17,2016,tarde,-58.4182745592977,-34.6174633693464,R091,COLOMBRES@VENEZUELA,Macrocentro,POINT (-58.4182745592977 -34.6174633693464)
41,24,2017,mañana,-58.4182745592977,-34.6174633693464,R091,COLOMBRES@VENEZUELA,Macrocentro,POINT (-58.4182745592977 -34.6174633693464)
41,24,2017,tarde,-58.4182745592977,-34.6174633693464,R091,COLOMBRES@VENEZUELA,Macrocentro,POINT (-58.4182745592977 -34.6174633693464)
76,42,2013,mañana,-58.4103464384571,-34.6104395491802,R092,"RIVADAVIA@JAURES, JEAN",Macrocentro,POINT (-58.4103464384571 -34.6104395491802)
76,69,2013,tarde,-58.4103464384571,-34.6104395491802,R092,"RIVADAVIA@JAURES, JEAN",Macrocentro,POINT (-58.4103464384571 -34.6104395491802)
76,34,2014,mañana,-58.4103464384571,-34.6104395491802,R092,"RIVADAVIA@JAURES, JEAN",Macrocentro,POINT (-58.4103464384571 -34.6104395491802)
76,67,2014,tarde,-58.4103464384571,-34.6104395491802,R092,"RIVADAVIA@JAURES, JEAN",Macrocentro,POINT (-58.4103464384571 -34.6104395491802)
76,38,2015,mañana,-58.4103464384571,-34.6104395491802,R092,"RIVADAVIA@JAURES, JEAN",Macrocentro,POINT (-58.4103464384571 -34.6104395491802)
76,92,2015,tarde,-58.4103464384571,-34.6104395491802,R092,"RIVADAVIA@JAURES, JEAN",Macrocentro,POINT (-58.4103464384571 -34.6104395491802)
76,30,2016,mañana,-58.4103464384571,-34.6104395491802,R092,"RIVADAVIA@JAURES, JEAN",Macrocentro,POINT (-58.4103464384571 -34.6104395491802)
76,62,2016,tarde,-58.4103464384571,-34.6104395491802,R092,"RIVADAVIA@JAURES, JEAN",Macrocentro,POINT (-58.4103464384571 -34.6104395491802)
76,31,2017,mañana,-58.4103464384571,-34.6104395491802,R092,"RIVADAVIA@JAURES, JEAN",Macrocentro,POINT (-58.4103464384571 -34.6104395491802)
76,76,2017,tarde,-58.4103464384571,-34.6104395491802,R092,"RIVADAVIA@JAURES, JEAN",Macrocentro,POINT (-58.4103464384571 -34.6104395491802)
74,28,2013,mañana,-58.4117791241007,-34.6092234211819,R092,"ANCHORENA, TOMAS M. DE, DR@MITRE, BARTOLOME",Macrocentro,POINT (-58.4117791241007 -34.6092234211819)
74,29,2013,tarde,-58.4117791241007,-34.6092234211819,R092,"ANCHORENA, TOMAS M. DE, DR@MITRE, BARTOLOME",Macrocentro,POINT (-58.4117791241007 -34.6092234211819)
74,18,2014,mañana,-58.4117791241007,-34.6092234211819,R092,"ANCHORENA, TOMAS M. DE, DR@MITRE, BARTOLOME",Macrocentro,POINT (-58.4117791241007 -34.6092234211819)
74,31,2014,tarde,-58.4117791241007,-34.6092234211819,R092,"ANCHORENA, TOMAS M. DE, DR@MITRE, BARTOLOME",Macrocentro,POINT (-58.4117791241007 -34.6092234211819)
74,22,2015,mañana,-58.4117791241007,-34.6092234211819,R092,"ANCHORENA, TOMAS M. DE, DR@MITRE, BARTOLOME",Macrocentro,POINT (-58.4117791241007 -34.6092234211819)
74,23,2015,tarde,-58.4117791241007,-34.6092234211819,R092,"ANCHORENA, TOMAS M. DE, DR@MITRE, BARTOLOME",Macrocentro,POINT (-58.4117791241007 -34.6092234211819)
74,16,2016,mañana,-58.4117791241007,-34.6092234211819,R092,"ANCHORENA, TOMAS M. DE, DR@MITRE, BARTOLOME",Macrocentro,POINT (-58.4117791241007 -34.6092234211819)
